roll,pitch,yaw,accX,accY,accZ
57.06,13.43,156.21,-444.0,-44.0,767.0
49.26,13.63,148.76,-116.0,-628.0,69.0
43.07,13.48,143.55,-275.0,-278.0,252.0
38.91,13.23,141.0,-717.0,-2.0,932.0
36.13,10.93,140.62,-127.0,-927.0,790.0
34.84,7.77,142.27,-492.0,-9.0,682.0
35.0,3.78,145.8,-743.0,-824.0,672.0
-36.32,1.92,150.79,-442.0,-228.0,781.0
-38.41,8.34,156.59,-315.0,-477.0,29.0
-40.72,14.09,162.79,-541.0,-330.0,360.0
-41.92,17.2,168.09,-223.0,-858.0,560.0
-41.07,18.05,171.14,-59.0,-935.0,511.0
-38.85,18.34,172.25,-280.0,-944.0,327.0
-35.52,17.34,172.1,-561.0,-309.0,18.0
-31.27,16.27,171.75,-59.0,-807.0,662.0
-26.85,15.15,171.62,-924.0,-390.0,328.0
-22.71,13.45,172.2,-860.0,-325.0,34.0
,,,,,
1.66,-2.3,-164.86,-739.0,-472.0,202.0
-47.33,-12.04,42.17,-678.0,-507.0,380.0
-46.93,-11.11,40.43,-471.0,-488.0,489.0
-46.36,-10.45,38.74,-139.0,-431.0,612.0
-45.72,-10.27,37.56,-210.0,-235.0,527.0
-45.19,-10.38,36.85,-664.0,-101.0,952.0
-44.88,-10.46,36.64,-236.0,-166.0,864.0
-45.27,-10.59,37.38,709.0,102.0,928.0
-47.01,-10.78,39.97,888.0,720.0,793.0
-50.44,-10.26,44.64,587.0,442.0,988.0
-55.18,-8.18,51.7,28.0,27.0,28.0
-60.34,-4.67,64.04,886.0,632.0,148.0
-64.71,-0.22,88.32,969.0,799.0,902.0
-66.38,-7.38,121.51,963.0,541.0,91.0
-64.44,-16.2,146.27,462.0,668.0,316.0
-58.97,-24.75,162.13,848.0,805.0,766.0
-50.81,-31.41,172.96,-637.0,-331.0,979.0
40.99,35.29,179.32,-630.0,-946.0,937.0
31.57,35.69,173.82,-936.0,-55.0,556.0
24.05,33.18,170.22,-770.0,-117.0,774.0
19.26,29.06,168.73,-972.0,-733.0,856.0
16.66,24.67,169.2,-190.0,-570.0,137.0
16.14,20.4,171.28,-949.0,-446.0,98.0
17.33,14.95,175.02,-234.0,-215.0,467.0
-19.58,-6.82,179.45,-107.0,-871.0,577.0
-22.35,-2.46,172.4,-120.0,-639.0,756.0
,,,,,
0.55,-2.33,-129.06,-843.0,-359.0,193.0
-63.55,-7.06,4.07,680.0,143.0,246.0
-71.54,-4.48,5.96,539.0,506.0,649.0
-78.74,-0.09,8.7,917.0,576.0,353.0
-83.9,-6.48,13.04,-777.0,-978.0,12.0
-85.91,-14.28,20.29,-229.0,-543.0,376.0
-83.81,-21.9,35.2,-61.0,-621.0,49.0
-77.16,-27.71,70.62,-129.0,-372.0,171.0
-67.85,-30.37,115.47,-273.0,-85.0,481.0
-58.9,-30.11,136.45,-659.0,-395.0,628.0
-51.75,-27.63,144.99,-915.0,-629.0,853.0
-45.84,-22.33,148.42,-248.0,-379.0,90.0
-41.39,-13.77,149.08,-595.0,-749.0,408.0
-39.07,-3.96,147.37,-907.0,-807.0,36.0
-38.59,-4.62,143.78,-379.0,-692.0,1.0
-38.65,-11.12,138.44,-690.0,-807.0,106.0
-38.38,-17.04,132.27,-819.0,-1.0,244.0
-37.25,-22.06,126.31,-741.0,-415.0,340.0
-34.21,-24.35,120.83,-387.0,-992.0,211.0
-29.52,-24.55,116.23,-281.0,-512.0,899.0
-24.05,-23.81,112.99,-641.0,-116.0,540.0
-18.31,-22.01,110.88,-159.0,-518.0,173.0
-12.63,-19.45,109.57,-936.0,-543.0,846.0
-7.24,-16.82,108.75,-737.0,-464.0,605.0
2.34,-12.45,-108.82,-651.0,-572.0,450.0
-1.66,-12.31,109.81,406.0,637.0,204.0
,,,,,
-1.06,-2.89,97.07,-579.0,-34.0,206.0
-43.05,15.3,20.69,636.0,166.0,887.0
-42.18,14.87,21.59,509.0,374.0,884.0
-41.45,14.63,22.53,353.0,435.0,962.0
-40.94,14.74,23.49,323.0,333.0,168.0
-40.62,15.08,24.34,488.0,247.0,333.0
-40.44,15.65,25.0,422.0,186.0,721.0
-40.19,16.41,25.59,214.0,152.0,82.0
-39.54,17.34,26.49,-336.0,309.0,439.0
-38.32,18.2,28.02,-620.0,524.0,187.0
-36.32,18.53,30.12,-102.0,672.0,657.0
-34.01,18.08,32.38,113.0,102.0,401.0
-32.5,16.82,34.03,314.0,569.0,824.0
-31.82,15.19,34.96,-415.0,640.0,920.0
-32.46,14.32,35.29,-49.0,459.0,259.0
-36.33,13.25,34.2,-377.0,-966.0,-830.0
-43.51,12.67,31.95,-132.0,-740.0,-255.0
-53.79,14.52,28.35,541.0,-470.0,-154.0
-66.99,13.52,21.62,664.0,-420.0,-357.0
-80.34,9.7,13.23,289.0,304.0,614.0
-92.66,173.96,5.1,55.0,703.0,93.0
-103.3,-178.12,1.83,949.0,756.0,91.0
-111.46,-176.63,7.07,-227.0,334.0,28.0
-116.73,-170.53,10.59,-380.0,-689.0,664.0
-118.66,-163.68,12.93,-180.0,-233.0,617.0
-117.29,-157.11,15.12,-665.0,-784.0,630.0
,,,,,
-8.71,-0.09,94.58,-63.0,-619.0,254.0
-91.42,178.45,0.45,192.0,769.0,887.0
-100.68,-175.46,11.51,368.0,432.0,3.0
-108.52,-168.17,21.24,206.0,692.0,274.0
-114.32,-159.88,28.9,-425.0,-975.0,41.0
-117.79,-151.37,34.98,-826.0,-700.0,87.0
-118.58,-142.92,40.2,-574.0,-24.0,855.0
-116.37,-135.28,44.84,-279.0,-977.0,709.0
-111.05,-129.36,48.87,-839.0,-399.0,146.0
-101.33,-125.9,52.06,-596.0,-540.0,285.0
-86.82,-54.39,55.36,-153.0,-981.0,103.0
-72.25,-49.84,58.37,-417.0,-784.0,766.0
-62.09,-40.76,60.39,-41.0,-983.0,476.0
-55.21,-27.81,62.52,-224.0,-946.0,248.0
-51.3,-11.97,66.55,-123.0,-387.0,373.0
-50.98,-4.27,72.37,-985.0,-767.0,240.0
-53.18,-15.34,76.33,-623.0,-530.0,648.0
-53.02,-19.36,73.24,-651.0,-104.0,735.0
-49.98,-22.43,71.49,-936.0,-136.0,515.0
-45.72,-25.59,71.85,-359.0,-101.0,226.0
-40.26,-25.66,70.14,-651.0,-699.0,749.0
-34.86,-24.04,69.05,-834.0,-575.0,245.0
-30.32,-23.41,69.94,-79.0,-89.0,895.0
-25.86,-21.56,70.29,-890.0,-547.0,528.0
-21.45,-19.05,69.98,-995.0,-997.0,176.0
,,,,,
-0.01,-3.73,57.74,-749.0,-273.0,202.0
-55.11,23.59,58.47,-796.0,-222.0,79.0
-63.05,28.28,46.52,-67.0,-52.0,329.0
-71.1,29.3,36.6,-648.0,-571.0,361.0
-75.36,25.96,28.36,-243.0,-843.0,241.0
-74.39,21.1,21.25,-527.0,-283.0,215.0
-70.14,16.83,14.49,732.0,289.0,675.0
-64.4,14.11,7.61,101.0,603.0,933.0
-57.71,12.35,0.37,723.0,435.0,102.0
-50.58,-11.4,6.29,111.0,149.0,281.0
-43.25,-11.32,11.94,-234.0,-18.0,533.0
-36.12,-11.46,16.24,544.0,9.0,898.0
-29.39,-11.49,19.55,144.0,0.0,389.0
-23.15,-11.23,22.06,-448.0,-258.0,996.0
-17.54,-11.08,23.97,-248.0,-345.0,717.0
-12.4,-10.88,25.64,-869.0,-420.0,526.0
-7.39,-10.23,27.25,-234.0,-383.0,389.0
-2.54,-9.45,28.88,79.0,4.0,310.0
2.1,-8.58,-30.5,7.0,315.0,288.0
0.18,-9.19,-31.16,56.0,-712.0,-37.0
-1.3,-6.82,32.43,-97.0,-39.0,751.0
0.27,-8.37,-31.68,-925.0,-873.0,97.0
0.57,-8.22,-30.32,-877.0,-754.0,410.0
,,,,,
4.28,-7.86,-15.3,-138.0,-5.0,291.0
-46.62,10.19,107.37,-993.0,-512.0,191.0
-46.19,9.38,109.07,-489.0,-550.0,613.0
-45.93,10.13,109.3,-360.0,-534.0,882.0
-45.72,11.54,109.08,-359.0,-451.0,741.0
-45.35,12.46,109.72,-472.0,-388.0,600.0
-44.77,12.58,111.58,-966.0,-385.0,542.0
-43.97,11.97,114.35,-31.0,-411.0,625.0
-43.11,11.28,117.09,-744.0,-321.0,816.0
-42.37,10.8,119.43,-728.0,-234.0,823.0
-41.73,10.53,121.29,-725.0,-180.0,811.0
-41.17,10.29,122.84,-957.0,-112.0,547.0
-40.68,9.39,124.53,-910.0,-151.0,934.0
-40.27,7.99,126.18,-431.0,-147.0,248.0
-40.34,6.84,127.25,-219.0,-61.0,350.0
-41.34,7.49,126.52,51.0,384.0,777.0
-43.52,10.62,122.1,109.0,495.0,640.0
-47.03,15.47,110.65,831.0,66.0,363.0
-52.14,21.56,87.31,-332.0,-467.0,732.0
-59.67,27.17,59.24,-922.0,-143.0,920.0
-64.95,27.91,42.55,276.0,37.0,7.0
-61.15,24.29,36.46,641.0,192.0,657.0
-31.52,14.68,24.24,212.0,876.0,217.0
-24.94,13.24,21.29,369.0,929.0,625.0
-18.59,12.17,18.37,806.0,86.0,152.0
-12.39,11.04,15.47,769.0,139.0,793.0
-6.39,10.21,12.61,717.0,495.0,530.0
-3.5,8.29,8.94,-624.0,-445.0,578.0
-2.63,9.94,10.51,-657.0,-797.0,56.0
,,,,,
1.14,4.19,19.1,-102.0,-292.0,214.0
-40.87,10.99,156.43,-960.0,-19.0,772.0
-40.51,11.04,156.35,272.0,78.0,814.0
-40.12,10.82,156.26,867.0,261.0,731.0
-40.28,9.76,156.17,585.0,408.0,882.0
-41.7,7.92,155.48,835.0,215.0,810.0
-45.48,4.69,153.62,60.0,451.0,46.0
51.29,0.0,151.37,437.0,892.0,219.0
57.81,4.58,149.61,57.0,138.0,796.0
63.84,8.23,147.54,440.0,753.0,430.0
67.9,10.76,142.82,-167.0,-178.0,331.0
69.15,12.57,131.79,-399.0,-509.0,210.0
68.03,14.86,111.45,-576.0,-376.0,195.0
65.26,17.61,86.49,-340.0,-146.0,847.0
61.1,19.43,65.01,-28.0,-57.0,147.0
56.02,19.05,49.77,-149.0,-760.0,855.0
50.59,15.55,39.37,-460.0,-56.0,294.0
45.87,8.42,32.97,-367.0,-61.0,710.0
-42.43,0.57,30.59,-760.0,-349.0,325.0
-39.76,9.13,31.73,-465.0,-488.0,161.0
-36.99,14.74,34.6,-797.0,-130.0,53.0
-33.39,17.56,38.58,-749.0,-827.0,862.0
-29.14,19.97,42.95,-949.0,-247.0,659.0
-24.35,21.73,47.3,-796.0,-778.0,450.0
-19.32,22.08,51.23,-18.0,-356.0,220.0
-14.26,21.08,54.61,-399.0,-757.0,975.0
-9.38,19.17,57.4,-969.0,-953.0,749.0
-4.69,17.09,59.26,-289.0,-75.0,579.0
,,,,,
4.37,7.82,65.56,-38.0,-412.0,290.0
-43.83,-9.48,177.3,-212.0,-254.0,656.0
-43.04,-9.76,176.34,-508.0,-103.0,503.0
-42.29,-9.83,175.41,-679.0,-102.0,468.0
-41.5,-9.81,174.48,-682.0,-59.0,448.0
-40.73,-9.68,173.56,709.0,91.0,331.0
-40.02,-9.47,172.64,631.0,82.0,372.0
-39.2,-9.51,171.72,676.0,232.0,553.0
-38.19,-10.38,171.16,277.0,584.0,710.0
-37.6,-12.89,171.72,228.0,13.0,824.0
-39.87,-15.33,174.0,258.0,77.0,722.0
-45.01,-14.64,179.44,409.0,647.0,834.0
-50.59,11.51,173.23,575.0,527.0,497.0
-55.18,7.14,164.4,434.0,140.0,218.0
-57.48,2.48,153.15,225.0,543.0,242.0
57.12,1.92,138.18,646.0,876.0,851.0
54.29,4.64,119.2,-209.0,-167.0,186.0
49.5,4.68,98.8,-804.0,-511.0,910.0
44.03,2.94,84.78,-917.0,-100.0,433.0
38.26,0.96,78.01,-561.0,-590.0,924.0
-32.55,1.28,75.42,-33.0,-396.0,468.0
-27.04,3.88,75.44,-110.0,-149.0,100.0
-21.78,6.35,76.81,-379.0,-36.0,821.0
-16.89,9.11,78.94,-660.0,-797.0,642.0
-12.34,11.82,81.61,-656.0,-415.0,550.0
-8.17,13.63,84.73,-694.0,-13.0,502.0
,,,,,
4.71,7.79,100.14,-994.0,-411.0,293.0
-38.17,-10.84,142.98,68.0,371.0,177.0
-38.02,-11.24,142.46,263.0,395.0,118.0
-37.82,-11.31,141.92,278.0,429.0,4.0
-37.6,-11.15,141.33,210.0,452.0,850.0
-37.44,-10.78,140.73,250.0,537.0,688.0
-37.08,-10.9,140.31,780.0,905.0,962.0
-36.75,-12.89,140.87,62.0,384.0,779.0
-37.17,-16.04,143.22,144.0,497.0,334.0
-38.6,-17.55,147.74,887.0,793.0,739.0
-40.61,-18.34,154.12,59.0,882.0,880.0
-42.33,-18.94,161.4,492.0,771.0,742.0
-43.39,-17.98,170.62,425.0,81.0,358.0
-43.39,16.42,178.19,119.0,293.0,529.0
-41.64,14.99,165.09,0.0,423.0,412.0
-38.49,12.44,151.33,341.0,312.0,99.0
-34.18,8.94,139.64,561.0,574.0,679.0
-29.66,6.27,130.46,299.0,775.0,303.0
-25.56,4.22,123.57,-952.0,-257.0,12.0
-22.12,2.2,118.67,-248.0,-351.0,799.0
-19.54,1.31,115.17,-593.0,-461.0,665.0
-17.8,2.52,112.68,-171.0,-544.0,590.0
-16.28,5.12,111.58,-691.0,-623.0,355.0
7.94,-8.41,-137.18,-868.0,-289.0,356.0
11.42,-5.61,-139.16,-682.0,-971.0,391.0
14.48,-3.45,-140.61,-355.0,-439.0,465.0
15.44,-0.33,-140.98,894.0,185.0,607.0
,,,,,
6.05,9.04,148.1,-712.0,-90.0,337.0
-45.09,-20.29,88.1,-378.0,-102.0,472.0
-44.95,-19.33,87.03,-340.0,-117.0,456.0
-44.76,-18.72,85.97,-448.0,-146.0,553.0
-44.53,-18.02,84.61,-35.0,-79.0,339.0
-44.22,-16.39,82.13,-283.0,-181.0,106.0
-43.92,-14.49,79.43,-842.0,-294.0,236.0
-43.91,-13.08,77.62,-392.0,-249.0,953.0
-44.37,-12.53,77.34,-108.0,-73.0,898.0
-46.01,-12.94,79.15,505.0,402.0,276.0
-49.63,-13.23,83.11,781.0,820.0,971.0
-55.14,-12.35,89.54,806.0,99.0,716.0
-61.92,-10.34,99.17,282.0,64.0,212.0
-69.12,-7.22,113.32,897.0,733.0,331.0
-76.29,-2.59,133.77,191.0,443.0,827.0
-83.04,-3.11,161.56,-544.0,-85.0,810.0
,,,,,
4.84,-4.71,-169.36,-706.0,-16.0,247.0
-40.77,-8.38,43.01,507.0,572.0,891.0
-42.48,-7.72,43.83,414.0,659.0,4.0
-45.77,-6.03,45.21,229.0,466.0,793.0
-50.56,-3.48,47.12,273.0,65.0,903.0
-56.24,-0.24,49.69,340.0,346.0,406.0
-62.36,-3.87,52.61,119.0,482.0,544.0
-68.4,-8.75,56.29,816.0,271.0,386.0
-73.65,-14.36,63.43,347.0,564.0,298.0
-77.4,-20.79,78.89,679.0,514.0,936.0
-79.08,-27.79,113.2,-626.0,-596.0,576.0
-78.05,-34.72,157.0,-922.0,-874.0,818.0
-74.64,-41.16,178.64,-33.0,-208.0,195.0
69.75,46.61,170.89,-65.0,-877.0,353.0
63.27,50.92,164.37,-346.0,-679.0,475.0
56.43,53.98,159.77,-345.0,-405.0,159.0
50.56,56.28,155.93,-113.0,-886.0,54.0
44.97,57.14,153.87,-267.0,-318.0,382.0
38.93,55.61,154.47,-112.0,-820.0,245.0
33.92,51.72,157.35,-912.0,-308.0,598.0
31.06,46.76,161.17,-974.0,-777.0,771.0
,,,,,
7.19,-3.16,-138.5,-668.0,-644.0,267.0
-36.9,-11.21,13.63,469.0,336.0,250.0
-36.58,-11.32,13.32,695.0,463.0,284.0
-36.2,-11.94,13.25,185.0,558.0,649.0
-36.22,-12.67,13.61,333.0,772.0,296.0
-37.28,-12.24,14.66,890.0,194.0,971.0
-39.78,-10.42,16.7,992.0,643.0,50.0
-43.51,-7.63,19.64,439.0,138.0,787.0
-48.2,-3.78,23.34,52.0,250.0,420.0
-52.98,-0.35,27.91,935.0,531.0,929.0
-56.86,-4.15,33.72,47.0,576.0,455.0
-59.24,-7.7,41.94,-40.0,-757.0,235.0
-59.2,-10.26,54.76,-826.0,-347.0,127.0
-56.91,-11.21,72.73,-51.0,-953.0,138.0
-53.08,-10.38,92.52,-671.0,-30.0,202.0
-48.79,-7.5,108.71,-348.0,-461.0,897.0
-44.84,-2.91,118.77,-779.0,-750.0,527.0
-41.69,-2.91,124.31,-479.0,-639.0,251.0
-39.3,-9.82,126.44,-655.0,-392.0,128.0
-36.43,-15.77,124.87,-999.0,-283.0,36.0
-32.36,-20.03,121.24,-555.0,-531.0,880.0
-27.27,-22.81,116.53,-334.0,-640.0,669.0
-9.76,-25.05,102.36,-76.0,-630.0,68.0
-4.0,-23.86,98.31,-458.0,-983.0,908.0
1.04,-21.91,-95.19,-265.0,-613.0,783.0
5.47,-18.81,-93.22,-71.0,-105.0,663.0
13.26,-13.04,-92.63,516.0,577.0,615.0
15.01,-8.53,-94.83,18.0,619.0,548.0
,,,,,
6.07,-6.73,-88.72,-415.0,-912.0,292.0
-43.16,16.26,22.53,-736.0,-284.0,833.0
-42.39,15.86,22.95,-688.0,-248.0,766.0
-41.73,15.4,23.26,-529.0,-143.0,660.0
-41.12,14.99,23.56,-266.0,-114.0,574.0
-40.53,14.78,23.89,-983.0,-137.0,492.0
-39.94,14.97,24.35,-652.0,-138.0,490.0
-39.33,15.36,24.9,-472.0,-78.0,413.0
-38.71,15.61,25.43,520.0,24.0,251.0
-38.14,15.49,25.87,715.0,205.0,83.0
-37.69,15.02,26.19,802.0,353.0,14.0
-37.41,14.35,26.29,794.0,453.0,27.0
-37.33,13.63,26.11,824.0,594.0,893.0
-37.42,13.13,25.59,834.0,576.0,525.0
-37.84,12.91,24.64,909.0,474.0,617.0
-39.14,12.47,23.14,201.0,575.0,14.0
-41.83,11.29,20.25,384.0,832.0,143.0
-45.59,10.02,15.99,521.0,204.0,205.0
-49.56,8.01,10.55,219.0,232.0,729.0
-53.07,4.61,4.33,598.0,919.0,97.0
-56.08,-0.09,2.46,721.0,535.0,904.0
-58.11,-4.67,9.43,-197.0,-24.0,128.0
-58.61,-9.08,16.52,-233.0,-994.0,283.0
-57.0,-12.13,23.74,-385.0,-958.0,150.0
-53.29,-13.09,31.38,-349.0,-100.0,184.0
,,,,,
10.57,-2.89,-44.13,-247.0,-894.0,339.0
-38.93,14.7,53.19,620.0,348.0,873.0
-38.61,14.59,53.64,635.0,356.0,834.0
-38.27,14.4,54.06,639.0,374.0,791.0
-37.95,14.13,54.48,623.0,413.0,720.0
-37.62,13.83,54.84,790.0,466.0,487.0
-37.38,13.97,54.78,144.0,682.0,770.0
-37.75,14.45,53.91,697.0,939.0,525.0
-39.23,13.86,51.53,292.0,992.0,920.0
-41.62,12.74,47.25,222.0,224.0,97.0
-44.63,11.31,40.86,103.0,529.0,520.0
-47.69,8.95,32.71,738.0,585.0,240.0
-50.26,4.97,23.44,939.0,527.0,831.0
52.0,1.01,13.67,74.0,911.0,630.0
52.57,7.51,4.39,-216.0,-39.0,843.0
-51.94,-13.42,3.98,-446.0,-69.0,517.0
-50.0,-18.45,11.38,-777.0,-246.0,216.0
-46.58,-21.82,17.48,-550.0,-76.0,661.0
-42.06,-23.25,22.32,-100.0,-460.0,598.0
-37.4,-24.01,26.27,-525.0,-681.0,360.0
-33.13,-24.5,29.39,-419.0,-817.0,109.0
-28.86,-23.46,31.54,-93.0,-942.0,789.0
-24.64,-20.51,32.64,-103.0,-250.0,403.0
-20.02,-15.76,32.75,-312.0,-258.0,973.0
-15.74,-10.05,32.26,-723.0,-817.0,618.0
-11.54,-3.11,31.26,-868.0,-242.0,367.0
-7.4,-5.35,29.91,-215.0,-455.0,294.0
-3.48,-13.1,28.24,-206.0,-755.0,418.0
0.51,-18.13,-26.03,-660.0,-61.0,597.0
,,,,,
8.55,-6.71,-5.47,-706.0,-423.0,336.0
-39.74,17.24,107.32,570.0,255.0,863.0
-39.38,16.8,108.19,845.0,279.0,752.0
-39.06,16.03,109.22,84.0,394.0,417.0
-38.94,15.34,109.72,66.0,520.0,948.0
-39.54,15.47,108.36,422.0,815.0,158.0
-41.48,15.98,104.72,483.0,137.0,660.0
-45.14,15.96,98.93,540.0,366.0,461.0
-49.91,15.65,89.45,529.0,147.0,209.0
-54.99,14.41,75.72,480.0,933.0,103.0
-59.67,11.89,58.43,274.0,633.0,479.0
-62.86,7.91,41.27,916.0,64.0,892.0
-63.61,2.62,27.41,-904.0,-880.0,193.0
61.8,3.12,17.01,-619.0,-89.0,123.0
58.04,8.11,9.08,-605.0,-322.0,522.0
53.22,11.81,3.07,-877.0,-150.0,357.0
-48.19,-14.24,1.75,-647.0,-202.0,0.0
-43.14,-14.21,5.57,-26.0,-999.0,553.0
-38.08,-12.0,8.44,-975.0,-247.0,62.0
-33.73,-9.66,10.57,-28.0,-652.0,660.0
-29.9,-7.29,11.53,-602.0,-851.0,337.0
-26.16,-4.17,11.06,-630.0,-422.0,48.0
-22.47,-0.95,9.07,-547.0,-308.0,813.0
-18.87,-6.68,5.99,-362.0,-114.0,683.0
-15.35,-11.78,2.29,-108.0,-841.0,649.0
-11.74,14.99,1.74,-675.0,-415.0,634.0
,,,,,
4.48,9.02,29.23,-158.0,-49.0,316.0
-40.29,15.55,145.96,393.0,240.0,909.0
-40.04,15.42,146.33,480.0,262.0,963.0
-39.75,15.23,146.75,631.0,303.0,977.0
-39.43,14.86,147.2,798.0,354.0,947.0
-39.05,14.26,147.62,939.0,517.0,837.0
-38.6,13.3,148.05,82.0,624.0,633.0
-38.7,11.94,148.57,97.0,654.0,503.0
-40.25,10.87,148.7,511.0,985.0,447.0
-43.77,10.04,147.58,123.0,642.0,486.0
-48.89,9.36,145.79,658.0,743.0,619.0
-54.61,7.71,143.56,684.0,462.0,415.0
-60.48,4.7,140.99,13.0,146.0,901.0
-65.97,0.53,137.39,952.0,560.0,689.0
70.49,4.66,131.7,-657.0,-162.0,474.0
73.51,10.73,121.69,-870.0,-176.0,184.0
74.33,17.04,102.5,-413.0,-382.0,521.0
72.7,23.0,74.68,-648.0,-914.0,462.0
68.63,27.84,50.25,-39.0,-185.0,997.0
62.7,30.69,35.35,-496.0,-22.0,856.0
55.91,31.18,27.29,-388.0,-610.0,338.0
49.14,29.13,23.15,-803.0,-965.0,655.0
42.88,23.95,21.37,-735.0,-985.0,879.0
37.78,15.33,21.34,-331.0,-586.0,132.0
34.1,4.52,23.06,-320.0,-200.0,617.0
-31.56,6.38,26.54,-655.0,-761.0,444.0
-29.85,14.74,30.81,-774.0,-426.0,512.0
-27.88,19.59,35.26,-228.0,-303.0,561.0
-25.08,22.23,39.41,-417.0,-46.0,515.0
,,,,,
6.41,5.07,63.42,-550.0,-477.0,273.0
62.35,30.12,103.67,-70.0,-886.0,977.0
54.87,26.36,86.47,-939.0,-23.0,112.0
48.55,20.64,73.5,-366.0,-10.0,290.0
43.1,11.95,63.18,-540.0,-782.0,524.0
39.47,2.05,57.36,-713.0,-716.0,60.0
-37.53,6.31,55.58,-26.0,-481.0,925.0
-36.06,11.92,56.37,-526.0,-612.0,903.0
-33.91,14.95,58.89,-587.0,-465.0,814.0
-30.96,17.57,62.03,-902.0,-936.0,686.0
-27.08,19.51,65.63,-696.0,-356.0,508.0
-22.45,20.06,69.39,-486.0,-643.0,271.0
-17.49,19.83,72.78,-84.0,-983.0,33.0
-12.53,18.89,75.59,-125.0,-470.0,817.0
-7.56,16.98,77.96,-81.0,-828.0,616.0
-2.75,14.56,79.81,-472.0,-123.0,463.0
1.76,-12.23,-81.18,-610.0,-326.0,379.0
6.0,-9.74,-81.99,-273.0,-654.0,353.0
9.83,-7.23,-82.06,-532.0,-246.0,376.0
11.89,-3.68,-81.19,867.0,613.0,218.0
8.66,-2.27,-80.51,294.0,532.0,510.0
8.86,-3.18,-81.65,-718.0,-149.0,595.0
8.56,-1.62,-82.13,-80.0,-671.0,5.0
8.31,-0.21,-82.71,-946.0,-602.0,165.0
8.2,0.66,83.23,-253.0,-911.0,231.0
7.84,1.41,83.63,-657.0,-933.0,252.0
7.39,2.11,84.04,-848.0,-946.0,257.0
7.12,2.85,84.56,-9.0,-78.0,261.0
6.96,3.75,85.16,-91.0,-239.0,267.0
,,,,,
-52.09,-2.24,159.89,232.0,955.0,822.0
-37.05,-11.85,156.15,143.0,85.0,745.0
-38.99,-12.4,157.67,914.0,622.0,626.0
-42.89,-11.7,161.94,80.0,300.0,11.0
-48.0,-8.29,169.13,791.0,606.0,455.0
